id,player_name,p_code,nationality,c_code,player_url,created_at,updated_at,gender
1432,Sergio Gomez-Barrio,sgome_2,ESP,ESP,/profile-bio/men/Sergio_Gomez-Barrio/,,,M
1435,Nicole Muns-Jagerman,nmuns,Netherlands,NLD,/profile-bio/women/Nicole_Muns-Jagerman/,,,F
1436,Axel Hornung,ahorn,GER,DEU,/profile-bio/men/Axel_Hornung/,,,M
1438,Macarena Miranda,mmira,Chile,CHL,/profile-bio/women/Macarena_Miranda/,,,F
1439,Eduardo Furusho,efuru,JPN,JPN,/profile-bio/men/Eduardo_Furusho/,,,M
1440,Mark Billone,mbill,USA,USA,/profile-bio/men/Mark_Billone/,,,M
1443,Francois Errard,ferra,FRA,FRA,/profile-bio/men/Francois_Errard/,,,M
1444,Tino Anda,tanda,ESP,ESP,/profile-bio/men/Tino_Anda/,,,M
1445,Worapol Thongkamcho,wthon,THA,THA,/profile-bio/men/Worapol_Thongkamcho/,,,M
1447,Angel Luis Lopez,aluis,ESP,ESP,/profile-bio/men/Angel_Luis_Lopez/,,,M
1449,Pierre Arnold,parno_2,ARG,ARG,/profile-bio/men/Pierre_Arnold/,,,M
1450,Ilou Lonfo,ilonf,CIV,XXX,/profile-bio/men/Ilou_Lonfo/,,,M
1451,Lui Pang,lpang,HKG,HKG,/profile-bio/men/Lui_Pang/,,,M
1452,Nathalie Van Dierendonck,nvand,Netherlands,NLD,/profile-bio/women/Nathalie_Van_Dierendonck/,,,F
1453,Jordi Ortiga,jorti,ESP,ESP,/profile-bio/men/Jordi_Ortiga/,,,M
1455,David Wells-Roth,dwell,USA,USA,/profile-bio/men/David_Wells-Roth/,,,M
1456,Shinya Tanaka,stana,JPN,JPN,/profile-bio/men/Shinya_Tanaka/,,,M
1457,Ferenc Csepai,fcsep,HUN,HUN,/profile-bio/men/Ferenc_Csepai/,,,M
1458,Corrado Aprili,capri,ITA,ITA,/profile-bio/men/Corrado_Aprili/,,,M
1460,Sybile Niox-Chateau,sniox_2,France,FRA,/profile-bio/women/Sybile_Niox-Chateau/,,,F
1461,Simone Colombo,scolo,ITA,ITA,/profile-bio/men/Simone_Colombo/,,,M
1462,Marko Por,mpor,SLO,SVN,/profile-bio/men/Marko_Por/,,,M
1464,Ernesto Ponce,eponc,MEX,MEX,/profile-bio/men/Ernesto_Ponce/,,,M
1466,Norberto Mantinan,nmant,MEX,MEX,/profile-bio/men/Norberto_Mantinan/,,,M
1467,Filippo Grasso,fgras,ITA,ITA,/profile-bio/men/Filippo_Grasso/,,,M
1468,Jeremy Grubi,jgrub,NZL,NZL,/profile-bio/men/Jeremy_Grubi/,,,M
1469,Eddie Stewart,estew,USA,USA,/profile-bio/men/Eddie_Stewart/,,,M
1470,Patricia Miller,pmill,Uruguay,URY,/profile-bio/women/Patricia_Miller/,,,F
1473,Lucia Peria,lperi,Brazil,BRA,/profile-bio/women/Lucia_Peria/,,,F
1474,Nick Bendtsen,nbend,DEN,DNK,/profile-bio/men/Nick_Bendtsen/,,,M
1475,Jesus Manteca,jmant,ESP,ESP,/profile-bio/men/Jesus_Manteca/,,,M
1476,Ma. Christine Damas,mchri_2,France,FRA,/profile-bio/women/Ma._Christine_Damas/,,,F
1479,Arjan Van Der Zande,avdza,NED,NLD,/profile-bio/men/Arjan_Van_Der_Zande/,,,M
1480,Tomas Anzari,tanza,CZE,CZE,/profile-bio/men/Tomas_Anzari/,,,M
1481,Araceli Montero,amont,Spain,ESP,/profile-bio/women/Araceli_Montero/,,,F
1482,Robert Kraus,rkrau,GER,DEU,/profile-bio/men/Robert_Kraus/,,,M
1483,Naoko Kinoshita,nkino,Japan,JPN,/profile-bio/women/Naoko_Kinoshita/,,,F
1484,Leeh Bienkowski,lbien,POL,POL,/profile-bio/men/Leeh_Bienkowski/,,,M
1485,Donny Susetyo,dsuse,INA,IDN,/profile-bio/men/Donny_Susetyo/,,,M
1487,Michaela Rajchrtova,mrajc,Czech Republic,CZE,/profile-bio/women/Michaela_Rajchrtova/,,,F
1489,Jeff Brown,jbrow_2,USA,USA,/profile-bio/men/Jeff_Brown/,,,M
1490,Jorn Dankaart,jdank,NED,NLD,/profile-bio/men/Jorn_Dankaart/,,,M
1491,Yael Shavit,yshav,Israel,ISR,/profile-bio/women/Yael_Shavit/,,,F
1493,Roger Warmenhoven,rwarm,NED,NLD,/profile-bio/men/Roger_Warmenhoven/,,,M
1494,Alexandra Niepel,aniep,United Kingdom,GBR,/profile-bio/women/Alexandra_Niepel/,,,F
1496,Susanna Attili,satti,Italy,ITA,/profile-bio/women/Susanna_Attili/,,,F
1497,Thierry Pham,tpham,FRA,FRA,/profile-bio/men/Thierry_Pham/,,,M
1500,Ivan Camus,icamu,CHI,CHL,/profile-bio/men/Ivan_Camus/,,,M
1501,Ted Scherman,tsche_2,USA,USA,/profile-bio/men/Ted_Scherman/,,,M
1502,Larry Stefanki,lstef,USA,USA,/profile-bio/men/Larry_Stefanki/,,,M
1503,Natasha Marcucci,nmarc,Argentina,ARG,/profile-bio/women/Natasha_Marcucci/,,,F
1504,Gail Boon,gboon,South Africa,ZAF,/profile-bio/women/Gail_Boon/,,,F
1507,Dusan Prchlik,dprch,CZE,CZE,/profile-bio/men/Dusan_Prchlik/,,,M
1509,Roberta Burzagli,rburz,Brazil,BRA,/profile-bio/women/Roberta_Burzagli/,,,F
1511,Lisa Bonder-Kreiss,lbond_2,United States,USA,/profile-bio/women/Lisa_Bonder-Kreiss/,,,F
1513,Marius Masencamp,mmase,RSA,ZAF,/profile-bio/men/Marius_Masencamp/,,,M
1515,Heike Thoms,hthom,Germany,DEU,/profile-bio/women/Heike_Thoms/,,,F
1517,Buff Farrow,bfarr,USA,USA,/profile-bio/men/Buff_Farrow/,,,M
1518,Virag Csurgo,vcsur,Hungary,HUN,/profile-bio/women/Virag_Csurgo/,,,F
1519,Glenn Dickerson,gdick,USA,USA,/profile-bio/men/Glenn_Dickerson/,,,M
1520,Susan Gilchrist,sgilc,United States,USA,/profile-bio/women/Susan_Gilchrist/,,,F
1523,Bernhard Pils,bpils,AUT,AUT,/profile-bio/men/Bernhard_Pils/,,,M
1524,Derek Tarr,dtarr,USA,USA,/profile-bio/men/Derek_Tarr/,,,M
1525,Markus Rackl,mrack,GER,DEU,/profile-bio/men/Markus_Rackl/,,,M
1527,Gustavo Giussani,ggius,ARG,ARG,/profile-bio/men/Gustavo_Giussani/,,,M
1529,Johan Alven,jalve,SWE,SWE,/profile-bio/men/Johan_Alven/,,,M
1530,Michaela Tigiser,mtigi,Germany,DEU,/profile-bio/women/Michaela_Tigiser/,,,F
1531,Elizabeth Nieto,eniet,Venezuela,XXX,/profile-bio/women/Elizabeth_Nieto/,,,F
1532,Rosalba Caporuscio,rcapo,Italy,ITA,/profile-bio/women/Rosalba_Caporuscio/,,,F
1533,Ulrike Przysucha,uprzy,Germany,DEU,/profile-bio/women/Ulrike_Przysucha/,,,F
1534,Jan Kodes Jr.,jkode,CZE,CZE,/profile-bio/men/Jan_Kodes_Jr./,,,M
1539,Eric Dawance,edawa,BEL,BEL,/profile-bio/men/Eric_Dawance/,,,M
1546,Jordi Mas,jmas,ESP,ESP,/profile-bio/men/Jordi_Mas/,,,M
1547,Nathalie Baudone-Furlan,nbaud_2,Italy,ITA,/profile-bio/women/Nathalie_Baudone-Furlan/,,,F
1548,Gabor Koves,gkove,HUN,HUN,/profile-bio/men/Gabor_Koves/,,,M
1549,Lupita Novelo,lnove,Mexico,MEX,/profile-bio/women/Lupita_Novelo/,,,F
1550,Joakim Bengtsson,jbeng,SWE,SWE,/profile-bio/men/Joakim_Bengtsson/,,,M
1551,Trevor Kronemann,tkron,USA,USA,/profile-bio/men/Trevor_Kronemann/,,,M
1552,Diego Del Rio,ddelr,ARG,ARG,/profile-bio/men/Diego_Del_Rio/,,,M
1553,Luis Sanchis,lsanc,ESP,ESP,/profile-bio/men/Luis_Sanchis/,,,M
1554,Denis Langaskens,dlang,BEL,BEL,/profile-bio/men/Denis_Langaskens/,,,M
1556,Ingo Kroll,ikrol,GER,DEU,/profile-bio/men/Ingo_Kroll/,,,M
1557,Christiane Hofmann,chofm_2,Germany,DEU,/profile-bio/women/Christiane_Hofmann/,,,F
1558,Owen Casey,ocase,IRL,IRL,/profile-bio/men/Owen_Casey/,,,M
1559,Jin-So Lee,jslee_2,KOR,XXX,/profile-bio/men/Jin-So_Lee/,,,M
1563,Pavel Vizner,pvizn,CZE,CZE,/profile-bio/men/Pavel_Vizner/,,,M
1564,Seung-Ho Ji,shji,KOR,XXX,/profile-bio/men/Seung-Ho_Ji/,,,M
1565,Tony Pipa,tpipa,USA,USA,/profile-bio/men/Tony_Pipa/,,,M
1566,Kush Bhardwaj,kbhar,KEN,KEN,/profile-bio/men/Kush_Bhardwaj/,,,M
1567,Peter Hajek,phaje,GER,DEU,/profile-bio/men/Peter_Hajek/,,,M
1568,Roberto Arguello,rargu,ARG,ARG,/profile-bio/men/Roberto_Arguello/,,,M
1571,Otavio Della,odell,BRA,BRA,/profile-bio/men/Otavio_Della/,,,M
1572,Larisa Neiland,lneil,Latvia,LVA,/profile-bio/women/Larisa_Neiland/,,,F
1580,Alfonso Fernandez-Fermoselle,afern,ESP,ESP,/profile-bio/men/Alfonso_Fernandez-Fermoselle/,,,M
1581,Thomas Fergg,tferg,GER,DEU,/profile-bio/men/Thomas_Fergg/,,,M
1584,David Stewart,dstew,USA,USA,/profile-bio/men/David_Stewart/,,,M
1585,Clinton Banducci,cband,RSA,ZAF,/profile-bio/men/Clinton_Banducci/,,,M
1587,Karin Ptaszek,kptas,Denmark,DNK,/profile-bio/women/Karin_Ptaszek/,,,F
1588,Jose Antonio (Pepe) Conde,ja(pe,ESP,ESP,/profile-bio/men/Jose_Antonio_(Pepe)_Conde/,,,M
1589,Gil Kovalski,gkova,ISR,ISR,/profile-bio/men/Gil_Kovalski/,,,M
1590,Jose Clavet,jclav,ESP,ESP,/profile-bio/men/Jose_Clavet/,,,M
1591,Florian Loddenkemper,flodd,GER,DEU,/profile-bio/men/Florian_Loddenkemper/,,,M
1593,Paul Scholtz,pscho,USA,USA,/profile-bio/men/Paul_Scholtz/,,,M
1598,Janne Holtari,jholt,FIN,FIN,/profile-bio/men/Janne_Holtari/,,,M
1599,Mats Sandstrom,msand,SWE,SWE,/profile-bio/men/Mats_Sandstrom/,,,M
1602,Milan Palme,mpalm,GER,DEU,/profile-bio/men/Milan_Palme/,,,M
1603,Mareke Plocher,mploc,Switzerland,CHE,/profile-bio/women/Mareke_Plocher/,,,F
1604,Massimo Valeri,mvale,ITA,ITA,/profile-bio/men/Massimo_Valeri/,,,M
1606,Kai Giesker,kgies,GER,DEU,/profile-bio/men/Kai_Giesker/,,,M
1607,Carlos Zwetsch,czwet,BRA,BRA,/profile-bio/men/Carlos_Zwetsch/,,,M
1608,Rolf Harrison,rharr_2,HKG,HKG,/profile-bio/men/Rolf_Harrison/,,,M
1609,Harald Rittersbacher,hritt,GER,DEU,/profile-bio/men/Harald_Rittersbacher/,,,M
1611,Johan Milbrimk,jmilb,SWE,SWE,/profile-bio/men/Johan_Milbrimk/,,,M
1612,Lukky Tedjamukti,ltedj,Indonesia,IDN,/profile-bio/women/Lukky_Tedjamukti/,,,F
1613,Silvia Farina Elia,sfeli,Italy,ITA,/profile-bio/women/Silvia_Farina_Elia/,,,F
1615,Tetsuya Sato,tsato,JPN,JPN,/profile-bio/men/Tetsuya_Sato/,,,M
1617,Peter Bastiansen,pbast,DEN,DNK,/profile-bio/men/Peter_Bastiansen/,,,M
1618,Mal-Sim Park,mspar,South Korea,XXX,/profile-bio/women/Mal-Sim_Park/,,,F
1619,Ugo Colombini,ucolo,ITA,ITA,/profile-bio/men/Ugo_Colombini/,,,M
1620,Roger Guedes,rgued,BRA,BRA,/profile-bio/men/Roger_Guedes/,,,M
1621,Fotis Vazeos,fvaze,GRE,GRC,/profile-bio/men/Fotis_Vazeos/,,,M
1622,David Valeriano,dvale_2,ESP,ESP,/profile-bio/men/David_Valeriano/,,,M
1623,Matthew Stroyman,mstro,USA,USA,/profile-bio/men/Matthew_Stroyman/,,,M
1626,Seong-Hoon Choi,shcho,KOR,XXX,/profile-bio/men/Seong-Hoon_Choi/,,,M
1627,Giulia Toschi,gtosc,Italy,ITA,/profile-bio/women/Giulia_Toschi/,,,F
1629,Federico Garcia-Berro,fgarc,ARG,ARG,/profile-bio/men/Federico_Garcia-Berro/,,,M
1630,Adam Skrzypczak,askrz,POL,POL,/profile-bio/men/Adam_Skrzypczak/,,,M
1631,Carlos Claverie,cclav,VEN,XXX,/profile-bio/men/Carlos_Claverie/,,,M
1632,Mary Nejasmic,mneja,Australia,AUS,/profile-bio/women/Mary_Nejasmic/,,,F
1634,Massimo Boscatto,mbosc,ITA,ITA,/profile-bio/men/Massimo_Boscatto/,,,M
1635,Matt Hewitt,mhewi,USA,USA,/profile-bio/men/Matt_Hewitt/,,,M
1636,Ugo Biagianti,ubiag,ITA,ITA,/profile-bio/men/Ugo_Biagianti/,,,M
1637,Kathleen Horvath,khorv_2,United States,USA,/profile-bio/women/Kathleen_Horvath/,,,F
1638,Nao Akahori,nakah,Japan,JPN,/profile-bio/women/Nao_Akahori/,,,F
1640,Axel Finnberg,afinn,GER,DEU,/profile-bio/men/Axel_Finnberg/,,,M
1641,Stefan Kruger,skrug,RSA,ZAF,/profile-bio/men/Stefan_Kruger/,,,M
1642,Arkie Engle,aengl,USA,USA,/profile-bio/men/Arkie_Engle/,,,M
1643,Gregor Breznik,gbrez,YUG,XXX,/profile-bio/men/Gregor_Breznik/,,,M
1644,Sang-Soo Lee,sslee,KOR,XXX,/profile-bio/men/Sang-Soo_Lee/,,,M
1645,Kim Barry,kbarr_2,United States,USA,/profile-bio/women/Kim_Barry/,,,F
1646,Maria-Farnes Capistrano,mfcap,Sweden,SWE,/profile-bio/women/Maria-Farnes_Capistrano/,,,F
1647,John Larsen,jlars_2,DEN,DNK,/profile-bio/men/John_Larsen/,,,M
1648,Alexia Dechaume-Balleret,adech_2,France,FRA,/profile-bio/women/Alexia_Dechaume-Balleret/,,,F
1649,Hernando Aguirre,hagui,COL,COL,/profile-bio/men/Hernando_Aguirre/,,,M
1650,Chris McGarey,cmcga,USA,USA,/profile-bio/men/Chris_McGarey/,,,M
1651,Naoko Sato,nsato,Japan,JPN,/profile-bio/women/Naoko_Sato/,,,F
1653,Orlando Agudelo,oagud,COL,COL,/profile-bio/men/Orlando_Agudelo/,,,M
1654,Alexandre Oncins,aonci,BRA,BRA,/profile-bio/men/Alexandre_Oncins/,,,M
1655,Laurence Duffaud,lduff,France,FRA,/profile-bio/women/Laurence_Duffaud/,,,F
1656,Valerie Batut,vbatu,France,FRA,/profile-bio/women/Valerie_Batut/,,,F
1657,Abdul-Khalek Nadini,aknad,MAR,MAR,/profile-bio/men/Abdul-Khalek_Nadini/,,,M
1658,Julie Shiflet,jshif,United States,USA,/profile-bio/women/Julie_Shiflet/,,,F
1660,Gregg Hill,ghill,USA,USA,/profile-bio/men/Gregg_Hill/,,,M
1662,Mimouschka Kion,mkion,Netherlands,NLD,/profile-bio/women/Mimouschka_Kion/,,,F
1663,Luis Gonzalez,lgonz,COL,COL,/profile-bio/men/Luis_Gonzalez/,,,M
1667,Mike Lynch,mlync,AUS,AUS,/profile-bio/men/Mike_Lynch/,,,M
1668,Laszlo Markovits,lmark,HUN,HUN,/profile-bio/men/Laszlo_Markovits/,,,M
1669,Emanuel Couto,ecout,POR,PRT,/profile-bio/men/Emanuel_Couto/,,,M
1670,Anne-Marie Walson,amwal,United States,USA,/profile-bio/women/Anne-Marie_Walson/,,,F
1672,Massimo Ardinghi,mardi,ITA,ITA,/profile-bio/men/Massimo_Ardinghi/,,,M
1673,Eva Melicharova,emeli,Czech Republic,CZE,/profile-bio/women/Eva_Melicharova/,,,F
1674,Rodrigo Navarro,rnava,BOL,XXX,/profile-bio/men/Rodrigo_Navarro/,,,M
1676,Michael Hammett,mhamm,USA,USA,/profile-bio/men/Michael_Hammett/,,,M
1679,Alain Lemaitre,alema,MEX,MEX,/profile-bio/men/Alain_Lemaitre/,,,M
1680,Stefania Dalla Valle,sdall,Italy,ITA,/profile-bio/women/Stefania_Dalla_Valle/,,,F
1684,Sebastian Soresini,ssore,ITA,ITA,/profile-bio/men/Sebastian_Soresini/,,,M
1685,Stefano Caroni,scaro,ITA,ITA,/profile-bio/men/Stefano_Caroni/,,,M
1686,Roberto Alvarez,ralva_2,ARG,ARG,/profile-bio/men/Roberto_Alvarez/,,,M
1687,York Heidenreich,yheid,GER,DEU,/profile-bio/men/York_Heidenreich/,,,M
1688,Brendan Curry,bcurr,RSA,ZAF,/profile-bio/men/Brendan_Curry/,,,M
1690,Larissa Schaerer,lscha,Paraguay,PRY,/profile-bio/women/Larissa_Schaerer/,,,F
1691,Magdalena Simkova,msimk,Czech Republic,CZE,/profile-bio/women/Magdalena_Simkova/,,,F
1692,Susi Lohrmann,slohr,Germany,DEU,/profile-bio/women/Susi_Lohrmann/,,,F
1695,George Cosac,gcosa,ROU,ROM,/profile-bio/men/George_Cosac/,,,M
1696,Yosafat Sihombing,ysiho,INA,IDN,/profile-bio/men/Yosafat_Sihombing/,,,M
1697,Aranzazu Gallardo,agall,Mexico,MEX,/profile-bio/women/Aranzazu_Gallardo/,,,F
1701,Steve Bickham,sbick,USA,USA,/profile-bio/men/Steve_Bickham/,,,M
1703,Emiko Sakaguchi,esaka,Japan,JPN,/profile-bio/women/Emiko_Sakaguchi/,,,F
1708,Joel Figueras,jfigu,ESP,ESP,/profile-bio/men/Joel_Figueras/,,,M
1709,Jitka Dubcova,jdubc,Czech Republic,CZE,/profile-bio/women/Jitka_Dubcova/,,,F
1710,Lisa Dunner,ldunn_2,United States,USA,/profile-bio/women/Lisa_Dunner/,,,F
1711,Miki Mizokuchi,mmizo,Japan,JPN,/profile-bio/women/Miki_Mizokuchi/,,,F
1712,Sergio Naufel,snauf,BRA,BRA,/profile-bio/men/Sergio_Naufel/,,,M
1715,Melissa McFarlane,mmcfa,Australia,AUS,/profile-bio/women/Melissa_McFarlane/,,,F
1717,Rene Hanak,rhana,CZE,CZE,/profile-bio/men/Rene_Hanak/,,,M
1718,Gerardo Vacarezza,gvaca,CHI,CHL,/profile-bio/men/Gerardo_Vacarezza/,,,M
1722,Jose Alejos,jalej,ESP,ESP,/profile-bio/men/Jose_Alejos/,,,M
1725,Pernilla Sorensen,psore,Denmark,DNK,/profile-bio/women/Pernilla_Sorensen/,,,F
1728,Gavin Pfitzner,gpfit,AUS,AUS,/profile-bio/men/Gavin_Pfitzner/,,,M
1729,James Edwards,jedwa,USA,USA,/profile-bio/men/James_Edwards/,,,M
1732,Jose Ayala,jayal,MEX,MEX,/profile-bio/men/Jose_Ayala/,,,M
1733,Young-Dae Jeon,ydjeo,KOR,XXX,/profile-bio/men/Young-Dae_Jeon/,,,M
1734,Ricardo Colombini,rcolo,ITA,ITA,/profile-bio/men/Ricardo_Colombini/,,,M
1735,Greta Schmitt,gschm,Hungary,HUN,/profile-bio/women/Greta_Schmitt/,,,F
1736,Jon Ireland,jirel,AUS,AUS,/profile-bio/men/Jon_Ireland/,,,M
1737,Brett Custer,bcust_2,AUS,AUS,/profile-bio/men/Brett_Custer/,,,M
1739,Caterina Nozzoli,cnozz,Italy,ITA,/profile-bio/women/Caterina_Nozzoli/,,,F
1740,Jeff Cathrall,jcath,USA,USA,/profile-bio/men/Jeff_Cathrall/,,,M
1741,Tal Harel,thare,ISR,ISR,/profile-bio/men/Tal_Harel/,,,M
1742,Hugo Chapacu,hchap,PAR,PRY,/profile-bio/men/Hugo_Chapacu/,,,M
1745,Simona D'Andrea,sd,Italy,XXX,/profile-bio/women/Simona_D,,,F
1747,Marten Renstrom,mrens,SWE,SWE,/profile-bio/men/Marten_Renstrom/,,,M
1748,Julian Barham,jbarh,USA,USA,/profile-bio/men/Julian_Barham/,,,M
1750,Alfred Dundalek,adund,AUT,AUT,/profile-bio/men/Alfred_Dundalek/,,,M
1751,Andrea Noszaly,anosz,Hungary,HUN,/profile-bio/women/Andrea_Noszaly/,,,F
1752,Sandro Della Piana,sdell,SUI,CHE,/profile-bio/men/Sandro_Della_Piana/,,,M
1754,Christopher Gillis,cgill,USA,USA,/profile-bio/men/Christopher_Gillis/,,,M
1755,Esther Markenstein,emark,Netherlands,NLD,/profile-bio/women/Esther_Markenstein/,,,F
1756,Richard Cahill,rcahi,AUS,AUS,/profile-bio/men/Richard_Cahill/,,,M
1758,Loredana Bujor,lbujo,XXX,XXX,/profile-bio/women/Loredana_Bujor/,,,F
1760,Oren Motevassel,omote,USA,USA,/profile-bio/men/Oren_Motevassel/,,,M
1761,Rodolfo Ramos-Paganini,rramo,ARG,ARG,/profile-bio/men/Rodolfo_Ramos-Paganini/,,,M
1766,Jennifer Larking-Dawson,jlark,United States,USA,/profile-bio/women/Jennifer_Larking-Dawson/,,,F
1768,Patricia Hy-Boulais,phy-b,Canada,CAN,/profile-bio/women/Patricia_Hy-Boulais/,,,F
1769,Kevin Dykes,kdyke,GBR,XXX,/profile-bio/men/Kevin_Dykes/,,,M
1770,Robbie Koenig,rkoen,RSA,ZAF,/profile-bio/men/Robbie_Koenig/,,,M
1771,Teresa Dobson,tdobs,Canada,CAN,/profile-bio/women/Teresa_Dobson/,,,F
1772,James Lenton,jlent,GBR,XXX,/profile-bio/men/James_Lenton/,,,M
1778,Mark Markov,mmark,BUL,BGR,/profile-bio/men/Mark_Markov/,,,M
1779,Shinichi Sakamoto,ssaka,JPN,JPN,/profile-bio/men/Shinichi_Sakamoto/,,,M
1781,Thomas Breuninger,tbreu,GER,DEU,/profile-bio/men/Thomas_Breuninger/,,,M
1783,Elena Savoldi,esavo,Italy,ITA,/profile-bio/women/Elena_Savoldi/,,,F
1784,Dong-Wook Song,dwson,KOR,XXX,/profile-bio/men/Dong-Wook_Song/,,,M
1785,Jeff Gross,jgros,USA,USA,/profile-bio/men/Jeff_Gross/,,,M
1786,Reka Monoki,rmono,United States,USA,/profile-bio/women/Reka_Monoki/,,,F
1787,Nelson Aerts,naert,BRA,BRA,/profile-bio/men/Nelson_Aerts/,,,M
1788,Alberto Gutierrez,aguti,ESP,ESP,/profile-bio/men/Alberto_Gutierrez/,,,M
1789,Viviana Valdovinos,vvald,Paraguay,PRY,/profile-bio/women/Viviana_Valdovinos/,,,F
1790,Liat Cohen,lcohe,Israel,ISR,/profile-bio/women/Liat_Cohen/,,,F
1792,Alejandra Perez-Gimenez,apere,Argentina,ARG,/profile-bio/women/Alejandra_Perez-Gimenez/,,,F
1793,Sebastien Hette,shett,FRA,FRA,/profile-bio/men/Sebastien_Hette/,,,M
1794,Joice Sutedja,jsute,Indonesia,IDN,/profile-bio/women/Joice_Sutedja/,,,F
1795,Pierre Lemoine,plemo,FRA,FRA,/profile-bio/men/Pierre_Lemoine/,,,M
1796,Petra Schmitt,pschm,Hungary,HUN,/profile-bio/women/Petra_Schmitt/,,,F
1797,Juan Avendano,javen,ESP,ESP,/profile-bio/men/Juan_Avendano/,,,M
1799,Mark Hopkins,mhopk,AUS,AUS,/profile-bio/men/Mark_Hopkins/,,,M
1801,Manuel Rodriguez,mrodr_2,CHI,CHL,/profile-bio/men/Manuel_Rodriguez/,,,M
1802,Grant Saacks,gsaac,RSA,ZAF,/profile-bio/men/Grant_Saacks/,,,M
1805,Butch Palmer,bpalm,USA,USA,/profile-bio/men/Butch_Palmer/,,,M
1806,Eugenia Maia,emaia,Brazil,BRA,/profile-bio/women/Eugenia_Maia/,,,F
1809,Tatiana Buss,tbuss,Brazil,BRA,/profile-bio/women/Tatiana_Buss/,,,F
1811,Stephan Bienz,sbien,SUI,CHE,/profile-bio/men/Stephan_Bienz/,,,M
1812,Jean Fisette,jfise,BEL,BEL,/profile-bio/men/Jean_Fisette/,,,M
1816,Oliver Fernandez,ofern,MEX,MEX,/profile-bio/men/Oliver_Fernandez/,,,M
1817,Nuno Mota,nmota,POR,PRT,/profile-bio/men/Nuno_Mota/,,,M
1818,Will Bull,wbull,USA,USA,/profile-bio/men/Will_Bull/,,,M
1819,Juha Pesola,jpeso,FIN,FIN,/profile-bio/men/Juha_Pesola/,,,M
1820,Howard Joffe,hjoff,RSA,ZAF,/profile-bio/men/Howard_Joffe/,,,M
1821,Lihini Weerasuriya,lweer,Sri Lanka,LKA,/profile-bio/women/Lihini_Weerasuriya/,,,F
1822,Sergej Skakun,sskak,RUS,RUS,/profile-bio/men/Sergej_Skakun/,,,M
1823,Dacio Campos,dcamp,BRA,BRA,/profile-bio/men/Dacio_Campos/,,,M
1824,Mark Greenan,mgree,CAN,CAN,/profile-bio/men/Mark_Greenan/,,,M
1826,Jeom-Sang Choi,jscho_2,South Korea,XXX,/profile-bio/women/Jeom-Sang_Choi/,,,F
1828,Nicolas Copin,ncopi,FRA,FRA,/profile-bio/men/Nicolas_Copin/,,,M
1829,Dean Goldfine,dgold_3,USA,USA,/profile-bio/men/Dean_Goldfine/,,,M
1831,Maria-Elena Llamas,mella,Mexico,MEX,/profile-bio/women/Maria-Elena_Llamas/,,,F
1832,Kenichi Kiyomiya,kkiyo,JPN,JPN,/profile-bio/men/Kenichi_Kiyomiya/,,,M
1833,Neil Smith,nsmit_2,RSA,ZAF,/profile-bio/men/Neil_Smith/,,,M
1837,In-Sook Park,ispar,South Korea,XXX,/profile-bio/women/In-Sook_Park/,,,F
1839,Nora Koeves,nkoev,Hungary,HUN,/profile-bio/women/Nora_Koeves/,,,F
1841,Eduardo Oncins,eonci,BRA,BRA,/profile-bio/men/Eduardo_Oncins/,,,M
1842,Jens Peter,jpete,GER,DEU,/profile-bio/men/Jens_Peter/,,,M
1843,Cathrin Caspary,ccasp,Germany,DEU,/profile-bio/women/Cathrin_Caspary/,,,F
1844,Karen Shin,kshin,United States,USA,/profile-bio/women/Karen_Shin/,,,F
1845,Colette Sely,csely,Netherlands,NLD,/profile-bio/women/Colette_Sely/,,,F
791,Lan Bale,lbale,RSA,ZAF,/profile-bio/men/Lan_Bale/,,2016-01-12 00:31:48.005248,M
1846,Antonio Torregrosa,atorr,ESP,ESP,/profile-bio/men/Antonio_Torregrosa/,,,M
1850,Stefano Colombo,scolo_2,ITA,ITA,/profile-bio/men/Stefano_Colombo/,,,M
1851,Anne Aallonen,aaall,Finland,FIN,/profile-bio/women/Anne_Aallonen/,,,F
1852,Jose Francisco Altur,jfran_2,ESP,ESP,/profile-bio/men/Jose_Francisco_Altur/,,,M
1853,Eduardo Osta,eosta_2,ESP,ESP,/profile-bio/men/Eduardo_Osta/,,,M
1855,Amit Ben David,abend,ISR,ISR,/profile-bio/men/Amit_Ben_David/,,,M
1856,Tarquin Maylam,tmayl,GBR,XXX,/profile-bio/men/Tarquin_Maylam/,,,M
1857,Marcos Perez-Hubert,mpere_2,ESP,ESP,/profile-bio/men/Marcos_Perez-Hubert/,,,M
1858,Yvonne Der Kinderen,yderk,Netherlands,NLD,/profile-bio/women/Yvonne_Der_Kinderen/,,,F
1859,Gary Donnelly,gdonn,USA,USA,/profile-bio/men/Gary_Donnelly/,,,M
1861,Li Ling Chen,lling,China,CHN,/profile-bio/women/Li_Ling_Chen/,,,F
1862,Ivano Cappelloni,icapp,ITA,ITA,/profile-bio/men/Ivano_Cappelloni/,,,M
1863,Andrew Florent,aflor,AUS,AUS,/profile-bio/men/Andrew_Florent/,,,M
1864,Catarina Bernstein,cbern,Sweden,SWE,/profile-bio/women/Catarina_Bernstein/,,,F
1866,Seong-Kon Kim,skkim,KOR,XXX,/profile-bio/men/Seong-Kon_Kim/,,,M
1868,Sabine Gerke,sgerk,Germany,DEU,/profile-bio/women/Sabine_Gerke/,,,F
